id_a,id_b,nombre_a,nombre_b,grado_a,grado_b,n_senales,nombre,sinonimo,referencia,externo,vecindario,jaccard,detalle_nombre,detalle_sinonimo,detalle_referencia,detalle_externo,detalle_vecindario,detalle_jaccard,alguno_es_cascara,de_identidad
CHEMBL341273,CHEMBL380500,CHEMBL341273,VARIOLIN B,2,2,1,False,False,False,False,True,False,,,,,d2892b45df35238ede25490ba39fb212bc7c626b,,True,False
CHEMBL341273,CHEMBL46817,CHEMBL341273,CHEMBL46817,2,2,1,False,False,False,False,True,False,,,,,d2892b45df35238ede25490ba39fb212bc7c626b,,True,False
CHEMBL341273,CHEMBL47302,CHEMBL341273,CHEMBL47302,2,2,1,False,False,False,False,True,False,,,,,d2892b45df35238ede25490ba39fb212bc7c626b,,True,False
CHEMBL341273,CHEMBL48109,CHEMBL341273,CHEMBL48109,2,2,1,False,False,False,False,True,False,,,,,d2892b45df35238ede25490ba39fb212bc7c626b,,True,False
CHEMBL341273,CHEMBL482193,CHEMBL341273,CHEMBL482193,2,2,1,False,False,False,False,True,False,,,,,d2892b45df35238ede25490ba39fb212bc7c626b,,True,False
CHEMBL341273,CHEMBL518800,CHEMBL341273,CHEMBL518800,2,2,1,False,False,False,False,True,False,,,,,d2892b45df35238ede25490ba39fb212bc7c626b,,True,False
CHEMBL341273,CHEMBL525194,CHEMBL341273,CHEMBL525194,2,2,1,False,False,False,False,True,False,,,,,d2892b45df35238ede25490ba39fb212bc7c626b,,True,False
CHEMBL346059,CHEMBL410968,CHEMBL346059,CHEMBL410968,19,19,1,False,False,False,False,True,False,,,,,a5f75572e455ef1428c04011b389f1c4c27c127d,,True,False
CHEMBL346059,CHEMBL478120,CHEMBL346059,MARBOFLOXACIN,19,19,1,False,False,False,False,True,False,,,,,a5f75572e455ef1428c04011b389f1c4c27c127d,,True,False
CHEMBL346059,DRUGBANK:DB02237,CHEMBL346059,Maltotetraose,19,19,1,False,False,False,False,True,False,,,,,a5f75572e455ef1428c04011b389f1c4c27c127d,,True,False
CHEMBL346059,DRUGBANK:DB04952,CHEMBL346059,Ramoplanin,19,19,1,False,False,False,False,True,False,,,,,a5f75572e455ef1428c04011b389f1c4c27c127d,,True,False
CHEMBL346059,DRUGBANK:DB11375,CHEMBL346059,Avilamycin,19,19,1,False,False,False,False,True,False,,,,,a5f75572e455ef1428c04011b389f1c4c27c127d,,True,False
CHEMBL346059,DRUGBANK:DB11377,CHEMBL346059,Bambermycins,19,19,1,False,False,False,False,True,False,,,,,a5f75572e455ef1428c04011b389f1c4c27c127d,,True,False
CHEMBL346059,DRUGBANK:DB11401,CHEMBL346059,Efrotomycin,19,19,1,False,False,False,False,True,False,,,,,a5f75572e455ef1428c04011b389f1c4c27c127d,,True,False
CHEMBL346059,DRUGBANK:DB11474,CHEMBL346059,Tulathromycin A,19,19,1,False,False,False,False,True,False,,,,,a5f75572e455ef1428c04011b389f1c4c27c127d,,True,False
CHEMBL346059,DRUGBANK:DB13172,CHEMBL346059,Tunicamycin,19,19,1,False,False,False,False,True,False,,,,,a5f75572e455ef1428c04011b389f1c4c27c127d,,True,False
CHEMBL346059,DRUGBANK:DB13704,CHEMBL346059,Pristinamycin,19,19,1,False,False,False,False,True,False,,,,,a5f75572e455ef1428c04011b389f1c4c27c127d,,True,False
CHEMBL346059,DRUGBANK:DB13705,CHEMBL346059,Decamethoxine,19,19,1,False,False,False,False,True,False,,,,,a5f75572e455ef1428c04011b389f1c4c27c127d,,True,False
CHEMBL346059,DRUGBANK:DB14051,CHEMBL346059,Malacidin A,19,19,1,False,False,False,False,True,False,,,,,a5f75572e455ef1428c04011b389f1c4c27c127d,,True,False
CHEMBL346059,DRUGBANK:DB14052,CHEMBL346059,Malacidin B,19,19,1,False,False,False,False,True,False,,,,,a5f75572e455ef1428c04011b389f1c4c27c127d,,True,False
CHEMBL346059,DRUGBANK:DB15657,CHEMBL346059,Ala-geninthiocin,19,19,1,False,False,False,False,True,False,,,,,a5f75572e455ef1428c04011b389f1c4c27c127d,,True,False
CHEMBL35033,CHEMBL54893,EMIVIRINE,UC 781,13,13,1,False,False,False,False,True,False,,,,,5cb5644f471a3db7e9abba748b6f0569f969004d,,False,False
CHEMBL3544936,CHEMBL4297930,XL-844,CYC-065,3,3,1,False,False,False,False,True,False,,,,,d77e95c156da76b94ad6a040e744dc8735b6ac19,,True,False
CHEMBL3544945,CHEMBL4594407,SAR-113945,CARBACYCLIC PHOSPHATIDIC ACID,2,2,1,False,False,False,False,True,False,,,,,1f0b0464b77c6c431faa74109bcdd776e3ee250b,,True,False
CHEMBL3544945,CHEMBL504535,SAR-113945,IMRECOXIB,2,2,1,False,False,False,False,True,False,,,,,1f0b0464b77c6c431faa74109bcdd776e3ee250b,,True,False
CHEMBL3544971,CHEMBL3989844,DEXTROAMPHETAMINE SULFATE,DEXTROAMPHETAMINE SACCHARATE,3,3,1,False,False,False,False,True,False,,,,,0ea8a584b06787b8442de29d8989ecdab29506b8,,False,False
CHEMBL3545029,CHEMBL3545166,ABT-288,DRINABANT,2,2,1,False,False,False,False,True,False,,,,,26b12a52696142f5b4475a0f53232b07e1ec1f67,,True,False
CHEMBL3545029,CHEMBL3545231,ABT-288,ABT-126,2,2,1,False,False,False,False,True,False,,,,,26b12a52696142f5b4475a0f53232b07e1ec1f67,,True,False
CHEMBL3545073,CHEMBL5314597,AMA0076,BIMATOPROST GRENOD,2,2,1,False,False,False,False,True,False,,,,,595f84e2f9d49e1aed088e87ae9267c1ac34f573,,True,False
CHEMBL3545125,CHEMBL3545257,MIROGABALIN,MIROGABALIN BESYLATE,5,1,1,False,True,False,False,False,False,,Mirogabalin,,,,,False,True
CHEMBL3545153,CHEMBL3545407,DE-104,TRABODENOSON,2,2,1,False,False,False,False,True,False,,,,,502a9fe95ad5b7398c2ae19feab12d18bcfe5728,,True,False
CHEMBL3545153,DRUGBANK:DB13931,DE-104,Netarsudil,2,2,1,False,False,False,False,True,False,,,,,502a9fe95ad5b7398c2ae19feab12d18bcfe5728,,True,False
CHEMBL3545162,CHEMBL3707249,PBF-680,ASM-024,2,2,1,False,False,False,False,True,False,,,,,4f3779b979598ac146d5f3ff1b3d4e02588d2ed4,,True,False
CHEMBL3545162,CHEMBL3916700,PBF-680,LAS190792,2,2,1,False,False,False,False,True,False,,,,,4f3779b979598ac146d5f3ff1b3d4e02588d2ed4,,True,False
CHEMBL3545162,CHEMBL4072756,PBF-680,AZD-5423,2,2,1,False,False,False,False,True,False,,,,,4f3779b979598ac146d5f3ff1b3d4e02588d2ed4,,True,False
CHEMBL3545162,CHEMBL4297520,PBF-680,OGLEMILAST,2,2,1,False,False,False,False,True,False,,,,,4f3779b979598ac146d5f3ff1b3d4e02588d2ed4,,True,False
CHEMBL3545166,CHEMBL3545231,DRINABANT,ABT-126,2,2,1,False,False,False,False,True,False,,,,,26b12a52696142f5b4475a0f53232b07e1ec1f67,,True,False
CHEMBL3545236,CHEMBL4297268,BPI-9016,BMS-275183,2,2,1,False,False,False,False,True,False,,,,,c9dfb90b261c7cda3c7a9981fd938a76a6f55ac7,,True,False
CHEMBL3545236,CHEMBL4297707,BPI-9016,RENVISTOBART,2,2,1,False,False,False,False,True,False,,,,,c9dfb90b261c7cda3c7a9981fd938a76a6f55ac7,,True,False
CHEMBL3545236,CHEMBL4298098,BPI-9016,TUSAMITAMAB RAVTANSINE,2,2,1,False,False,False,False,True,False,,,,,c9dfb90b261c7cda3c7a9981fd938a76a6f55ac7,,True,False
CHEMBL3545236,CHEMBL4650367,BPI-9016,SIRPIGLENASTAT,2,2,1,False,False,False,False,True,False,,,,,c9dfb90b261c7cda3c7a9981fd938a76a6f55ac7,,True,False
CHEMBL3545236,CHEMBL4650443,BPI-9016,VEBRELTINIB,2,2,1,False,False,False,False,True,False,,,,,c9dfb90b261c7cda3c7a9981fd938a76a6f55ac7,,True,False
CHEMBL3545236,CHEMBL5095043,BPI-9016,ATAMPARIB,2,2,1,False,False,False,False,True,False,,,,,c9dfb90b261c7cda3c7a9981fd938a76a6f55ac7,,True,False
CHEMBL3545236,CHEMBL5095196,BPI-9016,SLC-391,2,2,1,False,False,False,False,True,False,,,,,c9dfb90b261c7cda3c7a9981fd938a76a6f55ac7,,True,False
CHEMBL3545236,CHEMBL5095260,BPI-9016,CAMONSERTIB,2,2,1,False,False,False,False,True,False,,,,,c9dfb90b261c7cda3c7a9981fd938a76a6f55ac7,,True,False
CHEMBL3545236,CHEMBL5095337,BPI-9016,ACASUNLIMAB,2,2,1,False,False,False,False,True,False,,,,,c9dfb90b261c7cda3c7a9981fd938a76a6f55ac7,,True,False
CHEMBL3545236,CHEMBL5095480,BPI-9016,DAVUTAMIG,2,2,1,False,False,False,False,True,False,,,,,c9dfb90b261c7cda3c7a9981fd938a76a6f55ac7,,True,False
CHEMBL3545236,CHEMBL5314412,BPI-9016,ZOTIZALKIB,2,2,1,False,False,False,False,True,False,,,,,c9dfb90b261c7cda3c7a9981fd938a76a6f55ac7,,True,False
CHEMBL3545236,CHEMBL5314987,BPI-9016,GOTISTOBART,2,2,1,False,False,False,False,True,False,,,,,c9dfb90b261c7cda3c7a9981fd938a76a6f55ac7,,True,False
CHEMBL3545236,CHEMBL5315010,BPI-9016,FALBIKITUG,2,2,1,False,False,False,False,True,False,,,,,c9dfb90b261c7cda3c7a9981fd938a76a6f55ac7,,True,False
CHEMBL3545236,CHEMBL5315023,BPI-9016,NEZUTATUG,2,2,1,False,False,False,False,True,False,,,,,c9dfb90b261c7cda3c7a9981fd938a76a6f55ac7,,True,False
CHEMBL3545252,CHEMBL92,DOCETAXEL,DOCETAXEL ANHYDROUS,116,1168,1,False,True,False,False,False,False,,Docetaxel,,,,,False,True
CHEMBL3545259,CHEMBL5095385,VANUCIZUMAB,NANRILKEFUSP ALFA,2,2,1,False,False,False,False,True,False,,,,,45cff46f56d602a0067ff3e514b2f16585146386,,True,False
CHEMBL3545261,CHEMBL4297705,BRONTICTUZUMAB,BMS-986178,2,2,1,False,False,False,False,True,False,,,,,1ddf2d7cf5c6ef91e22ab805b1ae8b0dfbaceb17,,True,False
CHEMBL3545261,CHEMBL4298000,BRONTICTUZUMAB,ONVATILIMAB,2,2,1,False,False,False,False,True,False,,,,,1ddf2d7cf5c6ef91e22ab805b1ae8b0dfbaceb17,,True,False
CHEMBL3545261,CHEMBL4594306,BRONTICTUZUMAB,DILPACIMAB,2,2,1,False,False,False,False,True,False,,,,,1ddf2d7cf5c6ef91e22ab805b1ae8b0dfbaceb17,,True,False
CHEMBL3545261,CHEMBL4594392,BRONTICTUZUMAB,SERCLUTAMAB TALIRINE,2,2,1,False,False,False,False,True,False,,,,,1ddf2d7cf5c6ef91e22ab805b1ae8b0dfbaceb17,,True,False
CHEMBL3545261,CHEMBL4594432,BRONTICTUZUMAB,LY-3200882,2,2,1,False,False,False,False,True,False,,,,,1ddf2d7cf5c6ef91e22ab805b1ae8b0dfbaceb17,,True,False
CHEMBL3545261,CHEMBL4802207,BRONTICTUZUMAB,GSK-1795091,2,2,1,False,False,False,False,True,False,,,,,1ddf2d7cf5c6ef91e22ab805b1ae8b0dfbaceb17,,True,False
CHEMBL3545261,CHEMBL5095164,BRONTICTUZUMAB,OSUNPROTAFIB,2,2,1,False,False,False,False,True,False,,,,,1ddf2d7cf5c6ef91e22ab805b1ae8b0dfbaceb17,,True,False
CHEMBL3545261,CHEMBL5095359,BRONTICTUZUMAB,REOZALIMAB,2,2,1,False,False,False,False,True,False,,,,,1ddf2d7cf5c6ef91e22ab805b1ae8b0dfbaceb17,,True,False
CHEMBL3545261,CHEMBL5314911,BRONTICTUZUMAB,BMS-986310,2,2,1,False,False,False,False,True,False,,,,,1ddf2d7cf5c6ef91e22ab805b1ae8b0dfbaceb17,,True,False
CHEMBL3545327,CHEMBL4297282,TTP-607,GDC-0917,2,2,1,False,False,False,False,True,False,,,,,c947e88cd712f42d9faff294062ea497ecc5d79f,,True,False
CHEMBL3545354,CHEMBL3545395,CAFUSERTIB,BI-811283,2,2,1,False,False,False,False,True,False,,,,,f54f941b92665f1b0723912a48cba35d72af0882,,True,False
CHEMBL3545354,CHEMBL3678958,CAFUSERTIB,RUSERONTINIB,2,2,1,False,False,False,False,True,False,,,,,f54f941b92665f1b0723912a48cba35d72af0882,,True,False
CHEMBL3545354,CHEMBL4206033,CAFUSERTIB,BAY1436032,2,2,1,False,False,False,False,True,False,,,,,f54f941b92665f1b0723912a48cba35d72af0882,,True,False
CHEMBL3545354,CHEMBL4297470,CAFUSERTIB,MAX-40279,2,2,1,False,False,False,False,True,False,,,,,f54f941b92665f1b0723912a48cba35d72af0882,,True,False
CHEMBL3545354,CHEMBL4297881,CAFUSERTIB,EMIRODATAMAB,2,2,1,False,False,False,False,True,False,,,,,f54f941b92665f1b0723912a48cba35d72af0882,,True,False
CHEMBL3545354,CHEMBL4297991,CAFUSERTIB,PIVEKIMAB SUNIRINE,2,2,1,False,False,False,False,True,False,,,,,f54f941b92665f1b0723912a48cba35d72af0882,,True,False
CHEMBL3545354,CHEMBL4297997,CAFUSERTIB,IODINE I 131 APAMISTAMAB,2,2,1,False,False,False,False,True,False,,,,,f54f941b92665f1b0723912a48cba35d72af0882,,True,False
CHEMBL3545354,CHEMBL4594601,CAFUSERTIB,RO-5429083,2,2,1,False,False,False,False,True,False,,,,,f54f941b92665f1b0723912a48cba35d72af0882,,True,False
CHEMBL3545371,DRUGBANK:DB11731,DENINTUZUMAB MAFODOTIN,Depatuxizumab mafodotin,5,334,1,False,True,False,False,False,False,,Denintuzumab mafodotin,,,,,True,True
CHEMBL3545391,CHEMBL3545406,ORG-34517,LY2940094,3,3,1,False,False,False,False,True,False,,,,,aa54da130d9a28448c0cc8c881846112113f7188,,True,False
CHEMBL3545395,CHEMBL3678958,BI-811283,RUSERONTINIB,2,2,1,False,False,False,False,True,False,,,,,f54f941b92665f1b0723912a48cba35d72af0882,,True,False
CHEMBL3545395,CHEMBL4206033,BI-811283,BAY1436032,2,2,1,False,False,False,False,True,False,,,,,f54f941b92665f1b0723912a48cba35d72af0882,,True,False
CHEMBL3545395,CHEMBL4297470,BI-811283,MAX-40279,2,2,1,False,False,False,False,True,False,,,,,f54f941b92665f1b0723912a48cba35d72af0882,,True,False
CHEMBL3545395,CHEMBL4297881,BI-811283,EMIRODATAMAB,2,2,1,False,False,False,False,True,False,,,,,f54f941b92665f1b0723912a48cba35d72af0882,,True,False
CHEMBL3545395,CHEMBL4297991,BI-811283,PIVEKIMAB SUNIRINE,2,2,1,False,False,False,False,True,False,,,,,f54f941b92665f1b0723912a48cba35d72af0882,,True,False
CHEMBL3545395,CHEMBL4297997,BI-811283,IODINE I 131 APAMISTAMAB,2,2,1,False,False,False,False,True,False,,,,,f54f941b92665f1b0723912a48cba35d72af0882,,True,False
CHEMBL3545395,CHEMBL4594601,BI-811283,RO-5429083,2,2,1,False,False,False,False,True,False,,,,,f54f941b92665f1b0723912a48cba35d72af0882,,True,False
CHEMBL3545407,DRUGBANK:DB13931,TRABODENOSON,Netarsudil,2,2,1,False,False,False,False,True,False,,,,,502a9fe95ad5b7398c2ae19feab12d18bcfe5728,,True,False
CHEMBL3559672,DRUGBANK:DB09363,RAUWOLFIA SERPENTINA,Rauwolfia serpentina root,2,620,1,False,True,False,False,False,False,,Rauwolfia serpentina,,,,,True,True
CHEMBL360216,CHEMBL4594414,CYCLO(PROLYLGLYCYL),MITOQUINOL CATION,2,2,1,False,False,False,False,True,False,,,,,b5bb4b27f0485dea88fb92aedcfcc151498d055e,,True,False
CHEMBL360216,CHEMBL4594493,CYCLO(PROLYLGLYCYL),SARS-COV,2,2,1,False,False,False,False,True,False,,,,,b5bb4b27f0485dea88fb92aedcfcc151498d055e,,True,False
CHEMBL360216,CHEMBL4650524,CYCLO(PROLYLGLYCYL),SOTROVIMAB,2,2,1,False,False,False,False,True,False,,,,,b5bb4b27f0485dea88fb92aedcfcc151498d055e,,True,False
CHEMBL360216,CHEMBL4802204,CYCLO(PROLYLGLYCYL),ZORECIMERAN,2,2,1,False,False,False,False,True,False,,,,,b5bb4b27f0485dea88fb92aedcfcc151498d055e,,True,False
CHEMBL360216,CHEMBL5095387,CYCLO(PROLYLGLYCYL),NVX-COV2373,2,2,1,False,False,False,False,True,False,,,,,b5bb4b27f0485dea88fb92aedcfcc151498d055e,,True,False
CHEMBL360520,CHEMBL380500,CHEMBL360520,VARIOLIN B,2,2,1,False,False,False,False,True,False,,,,,d2892b45df35238ede25490ba39fb212bc7c626b,,True,False
CHEMBL360520,CHEMBL46817,CHEMBL360520,CHEMBL46817,2,2,1,False,False,False,False,True,False,,,,,d2892b45df35238ede25490ba39fb212bc7c626b,,True,False
CHEMBL360520,CHEMBL47302,CHEMBL360520,CHEMBL47302,2,2,1,False,False,False,False,True,False,,,,,d2892b45df35238ede25490ba39fb212bc7c626b,,True,False
CHEMBL360520,CHEMBL48109,CHEMBL360520,CHEMBL48109,2,2,1,False,False,False,False,True,False,,,,,d2892b45df35238ede25490ba39fb212bc7c626b,,True,False
CHEMBL360520,CHEMBL482193,CHEMBL360520,CHEMBL482193,2,2,1,False,False,False,False,True,False,,,,,d2892b45df35238ede25490ba39fb212bc7c626b,,True,False
CHEMBL360520,CHEMBL518800,CHEMBL360520,CHEMBL518800,2,2,1,False,False,False,False,True,False,,,,,d2892b45df35238ede25490ba39fb212bc7c626b,,True,False
CHEMBL360520,CHEMBL525194,CHEMBL360520,CHEMBL525194,2,2,1,False,False,False,False,True,False,,,,,d2892b45df35238ede25490ba39fb212bc7c626b,,True,False
CHEMBL363498,CHEMBL364092,CHEMBL363498,CHEMBL364092,2,2,1,False,False,False,False,True,False,,,,,feefe1561bdc488a2bce02bcc6bc1ccac86534a1,,True,False
CHEMBL363498,CHEMBL395308,CHEMBL363498,CHEMBL395308,2,2,1,False,False,False,False,True,False,,,,,feefe1561bdc488a2bce02bcc6bc1ccac86534a1,,True,False
CHEMBL364092,CHEMBL395308,CHEMBL364092,CHEMBL395308,2,2,1,False,False,False,False,True,False,,,,,feefe1561bdc488a2bce02bcc6bc1ccac86534a1,,True,False
CHEMBL367788,CHEMBL37537,NSC-324360,PROTOCATECHUIC ACID,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL367788,CHEMBL419186,NSC-324360,CHEMBL419186,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL367788,CHEMBL4296683,NSC-324360,CHEMBL4296683,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL367788,CHEMBL449303,NSC-324360,GINSENOSIDE RB2,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL367788,CHEMBL47405,NSC-324360,ETANIDAZOLE,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL367788,CHEMBL99668,NSC-324360,TOYOCAMYCIN,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL367788,DRUGBANK:DB03509,NSC-324360,2-(4-Chlorophenyl)-5-Quinoxalinecarboxamide,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL367788,DRUGBANK:DB03825,NSC-324360,Rhodamine 6G,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL367788,DRUGBANK:DB04106,NSC-324360,Fotemustine,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL367788,DRUGBANK:DB04900,NSC-324360,Thymalfasin,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL367788,DRUGBANK:DB04907,NSC-324360,Sitimagene ceradenovec,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL367788,DRUGBANK:DB04950,NSC-324360,Ranpirnase,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL367788,DRUGBANK:DB05697,NSC-324360,Trabedersen,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL367788,DRUGBANK:DB06021,NSC-324360,AV-412,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL367788,DRUGBANK:DB06181,NSC-324360,EMD-1201081,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL367788,DRUGBANK:DB06517,NSC-324360,MLN576,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL367788,DRUGBANK:DB12083,NSC-324360,Mafosfamide,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL367788,DRUGBANK:DB12182,NSC-324360,Binetrakin,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL367788,DRUGBANK:DB12379,NSC-324360,Indirubin,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL367788,DRUGBANK:DB13128,NSC-324360,Sizofiran,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL367788,DRUGBANK:DB13480,NSC-324360,Lentinan,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL367788,DRUGBANK:DB13647,NSC-324360,Semustine,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL367788,DRUGBANK:DB13811,NSC-324360,Oblimersen,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL367788,DRUGBANK:DB13896,NSC-324360,Talimogene laherparepvec,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL367788,DRUGBANK:DB14865,NSC-324360,Human interleukin-2,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL367788,DRUGBANK:DB14951,NSC-324360,Etirinotecan pegol,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL367788,DRUGBANK:DB15699,NSC-324360,Brexucabtagene autoleucel,4,4,1,False,False,False,False,True,False,,,,,0404436fa7aaf7d5c15f1c66099dffc8cc644e0d,,True,False
CHEMBL3678958,CHEMBL4206033,RUSERONTINIB,BAY1436032,2,2,1,False,False,False,False,True,False,,,,,f54f941b92665f1b0723912a48cba35d72af0882,,True,False
CHEMBL3678958,CHEMBL4297470,RUSERONTINIB,MAX-40279,2,2,1,False,False,False,False,True,False,,,,,f54f941b92665f1b0723912a48cba35d72af0882,,True,False
CHEMBL3678958,CHEMBL4297881,RUSERONTINIB,EMIRODATAMAB,2,2,1,False,False,False,False,True,False,,,,,f54f941b92665f1b0723912a48cba35d72af0882,,True,False
CHEMBL3678958,CHEMBL4297991,RUSERONTINIB,PIVEKIMAB SUNIRINE,2,2,1,False,False,False,False,True,False,,,,,f54f941b92665f1b0723912a48cba35d72af0882,,True,False
CHEMBL3678958,CHEMBL4297997,RUSERONTINIB,IODINE I 131 APAMISTAMAB,2,2,1,False,False,False,False,True,False,,,,,f54f941b92665f1b0723912a48cba35d72af0882,,True,False
CHEMBL3678958,CHEMBL4594601,RUSERONTINIB,RO-5429083,2,2,1,False,False,False,False,True,False,,,,,f54f941b92665f1b0723912a48cba35d72af0882,,True,False
CHEMBL3703921,CHEMBL4297654,ENAVOGLIFLOZIN,BIGUANIDE,2,2,1,False,False,False,False,True,False,,,,,ead83b86f759259c98276f5dfe3ca0fb47eec1d3,,True,False
CHEMBL3703921,CHEMBL4594581,ENAVOGLIFLOZIN,INSULIN ICODEC,2,2,1,False,False,False,False,True,False,,,,,ead83b86f759259c98276f5dfe3ca0fb47eec1d3,,True,False
CHEMBL3707214,CHEMBL3707342,MORPHOLINE SALICYLATE,POTASSIUM SALICYLATE,2,2,1,False,False,False,False,True,False,,,,,3b56a264f27444123fb04dcc674c19d7bf5f729e,,False,False
CHEMBL3707214,CHEMBL4594214,MORPHOLINE SALICYLATE,ZICONOTIDE,2,2,1,False,False,False,False,True,False,,,,,3b56a264f27444123fb04dcc674c19d7bf5f729e,,False,False
CHEMBL3707249,CHEMBL3916700,ASM-024,LAS190792,2,2,1,False,False,False,False,True,False,,,,,4f3779b979598ac146d5f3ff1b3d4e02588d2ed4,,True,False
CHEMBL3707249,CHEMBL4072756,ASM-024,AZD-5423,2,2,1,False,False,False,False,True,False,,,,,4f3779b979598ac146d5f3ff1b3d4e02588d2ed4,,True,False
CHEMBL3707249,CHEMBL4297520,ASM-024,OGLEMILAST,2,2,1,False,False,False,False,True,False,,,,,4f3779b979598ac146d5f3ff1b3d4e02588d2ed4,,True,False
CHEMBL3707257,CHEMBL488280,TENITRAMINE,PROPATYL NITRATE,91,91,1,False,False,False,False,True,False,,,,,55e81dbac31b9e73a3ce5e838066f6ba95a7c8c2,,False,False
CHEMBL3707342,CHEMBL4594214,POTASSIUM SALICYLATE,ZICONOTIDE,2,2,1,False,False,False,False,True,False,,,,,3b56a264f27444123fb04dcc674c19d7bf5f729e,,False,False
CHEMBL3707372,CHEMBL3833385,VOXILAPREVIR,RUZASVIR,2,2,1,False,False,False,False,True,False,,,,,b806c3173fc3927bca13affa020f19fa854dc358,,True,False
CHEMBL3707372,CHEMBL4076467,VOXILAPREVIR,ABT-072,2,2,1,False,False,False,False,True,False,,,,,b806c3173fc3927bca13affa020f19fa854dc358,,True,False
CHEMBL3707372,CHEMBL4297647,VOXILAPREVIR,FURAPREVIR,2,2,1,False,False,False,False,True,False,,,,,b806c3173fc3927bca13affa020f19fa854dc358,,True,False
CHEMBL3707372,CHEMBL490672,VOXILAPREVIR,FILIBUVIR,2,2,1,False,False,False,False,True,False,,,,,b806c3173fc3927bca13affa020f19fa854dc358,,True,False
CHEMBL3707372,CHEMBL562967,VOXILAPREVIR,MERICITABINE,2,2,1,False,False,False,False,True,False,,,,,b806c3173fc3927bca13affa020f19fa854dc358,,True,False
CHEMBL3707383,CHEMBL3833372,MONGERSEN SODIUM,BRAZIKUMAB,2,2,1,False,False,False,False,True,False,,,,,0d0a3ca5685fd7e0da6c771f49ccbfb54257a1e9,,True,False
CHEMBL3707383,CHEMBL4297252,MONGERSEN SODIUM,2'-FUCOSYLLACTOSE,2,2,1,False,False,False,False,True,False,,,,,0d0a3ca5685fd7e0da6c771f49ccbfb54257a1e9,,True,False
CHEMBL3707390,DRUGBANK:DB13522,MEBICAR,Mebicar,1,732,1,True,False,False,False,False,False,mebicar,,,,,,True,True
CHEMBL3707404,CHEMBL4594611,LUMRETUZUMAB,PATRITUMAB DERUXTECAN,3,3,1,False,False,False,False,True,False,,,,,43456c09c0dd2c46b5caf1b26536d3a13354dfd9,,True,False
