id,nombre,prefijo,genes,descendientes
EFO_1001168,scrapie,EFO,681,0
EFO_1001169,scurvy,EFO,22,0
EFO_1001171,sebaceous adenocarcinoma,EFO,259,3
EFO_1001172,sebaceous gland neoplasm,EFO,306,7
EFO_1001173,secondary hyperparathyroidism,EFO,477,3
EFO_1001174,secondary hypertrophic osteoarthropathy,EFO,35,0
EFO_1001175,secondary Parkinson disease,EFO,32,1
EFO_1001176,sensorineural hearing loss,EFO,1293,4
EFO_1001177,septic abortion,EFO,0,0
EFO_1001178,shoulder impingement syndrome,EFO,25,0
EFO_1001179,sialadenitis,EFO,440,1
EFO_1001180,sialolithiasis,EFO,437,0
EFO_1001181,sigmoid neoplasm,EFO,82,4
EFO_1001182,silo filler's disease,EFO,0,0
EFO_1001183,skin appendage carcinoma,EFO,719,16
EFO_1001184,small cell sarcoma,EFO,974,7
EFO_1001185,smooth muscle tumor,EFO,2824,68
EFO_1001186,Sneddon syndrome,EFO,74,0
EFO_1001187,somatostatinoma,EFO,87,0
EFO_1001189,spermatocele,EFO,182,0
EFO_1001190,splenic infarction,EFO,41,0
EFO_1001191,steatitis,EFO,5,0
EFO_1001192,struma ovarii,EFO,25,2
EFO_1001193,subacute bacterial endocarditis,EFO,37,0
EFO_1001194,subacute thyroiditis,EFO,115,0
EFO_1001195,subclavian steal syndrome,EFO,1,0
EFO_1001196,subdural empyema,EFO,3,0
EFO_1001197,subependymal glioma,EFO,1,0
EFO_1001198,substernal goiter,EFO,0,0
EFO_1001199,subvalvular aortic stenosis,EFO,2,1
EFO_1001200,sulfhemoglobinemia,EFO,2,0
EFO_1001202,suppurative periapical periodontitis,EFO,49,0
EFO_1001203,suppurative uveitis,EFO,0,0
EFO_1001204,sweat gland neoplasm,EFO,1027,34
EFO_1001205,sympathetic ophthalmia,EFO,69,0
EFO_1001206,syphilitic aortitis,EFO,1,0
EFO_1001207,systolic heart failure,EFO,266,0
EFO_1001208,tarsal tunnel syndrome,EFO,1,0
EFO_1001209,temporal arteritis,EFO,1047,0
EFO_1001210,tethered spinal cord syndrome,EFO,36,0
EFO_1001211,thromboangiitis obliterans,EFO,631,0
EFO_1001212,thyroid crisis,EFO,39,0
EFO_1001213,tibial neuropathy,EFO,1,1
EFO_1001214,tonsil cancer,EFO,236,3
EFO_1001216,tooth disease,EFO,4982,80
EFO_1001217,Treponema infectious disease,EFO,541,13
EFO_1001218,tricuspid valve prolapse,EFO,3,0
EFO_1001219,trigeminal neuralgia,EFO,195,0
EFO_1001220,trochlear nerve disease,EFO,2,3
EFO_1001221,twin-to-twin transfusion syndrome,EFO,90,0
EFO_1001222,type III hypersensitivity reaction disease,EFO,139,1
EFO_1001223,ulcerative proctosigmoiditis,EFO,135,0
EFO_1001224,ulnar neuropathy,EFO,5,1
EFO_1001225,Ureaplasma urealyticum urethritis,EFO,31,0
EFO_1001226,uremia,EFO,812,0
EFO_1001227,ureterocele,EFO,44,0
EFO_1001228,ureterolithiasis,EFO,119,0
EFO_1001229,maculopapular cutaneous mastocytosis,EFO,36,0
EFO_1001230,uveal cancer,EFO,624,18
EFO_1001231,uveitis,EFO,1604,31
EFO_1001232,uveoparotid fever,EFO,4,0
EFO_1001233,variant Creutzfeldt-Jakob disease,EFO,89,0
EFO_1001234,vasculogenic impotence,EFO,0,0
EFO_1001235,Vibrio infectious disease,EFO,514,0
EFO_1001236,viral meningitis,EFO,171,0
EFO_1001237,vitamin A deficiency,EFO,341,0
EFO_1001238,vitreous detachment,EFO,5,0
EFO_1001239,vulvitis,EFO,170,4
EFO_1001240,vulvovaginitis,EFO,165,3
EFO_1001241,Wernicke encephalopathy,EFO,57,0
EFO_1001242,Wernicke-Korsakoff syndrome,EFO,31,0
EFO_1001243,wheat allergic reaction,EFO,13,0
EFO_1001244,xanthogranulomatous pyelonephritis,EFO,12,0
EFO_1001245,Yersinia infectious disease,EFO,479,6
EFO_1001246,Yersinia pseudotuberculosis infectious disease,EFO,21,0
EFO_1001247,chancre,EFO,19,0
EFO_1001249,non-alcoholic steatohepatitis,EFO,3882,0
EFO_1001250,rotator cuff tear,EFO,294,0
EFO_1001252,gastric cardia carcinoma,EFO,440,2
EFO_1001253,maculopapular eruption,EFO,25,0
EFO_1001254,noise-induced hearing loss,EFO,311,0
EFO_1001255,spontaneous abortion,EFO,314,0
EFO_1001256,"ACTH Syndrome, Ectopic",EFO,31,0
EFO_1001257,acute erythroblastic leukemia,EFO,20,0
EFO_1001258,"Adenomatosis, Pulmonary",EFO,17,0
EFO_1001259,Adenoviridae Infections,EFO,2,0
EFO_1001260,alcoholic psychosis,EFO,4,0
EFO_1001261,Alien Hand Syndrome,EFO,1,0
EFO_1001262,Alternariosis,EFO,1,0
EFO_1001263,amniotic fluid embolism,EFO,15,0
EFO_1001264,"Anemia, Hemolytic, Autoimmune",EFO,579,4
EFO_1001265,"Aneurysm, False",EFO,0,0
EFO_1001266,Aniseikonia,EFO,2,0
EFO_1001267,Aortic Coarctation,EFO,356,2
EFO_1001268,Aortic Rupture,EFO,38,0
EFO_1001269,Arbovirus Infections,EFO,128,0
EFO_1001270,Arterio-Arterial Fistula,EFO,0,0
EFO_1001272,bacterial pneumonia,EFO,993,11
EFO_1001275,Bordetella Infections,EFO,27,0
EFO_1001276,"Brain Stem Hemorrhage, Traumatic",EFO,0,0
EFO_1001277,Branchioma,EFO,6,0
EFO_1001278,Brown-Pearce carcinoma,EFO,1,0
EFO_1001279,Brown-Sequard Syndrome,EFO,3,0
EFO_1001280,Burkholderia Infections,EFO,83,0
EFO_1001282,Candidemia,EFO,180,0
EFO_1001283,"Candidiasis, Invasive",EFO,237,1
EFO_1001284,capillary leak syndrome,EFO,111,0
EFO_1001285,Cardiac Tamponade,EFO,68,0
EFO_1001286,Caroli Disease,EFO,112,0
EFO_1001287,Cestode Infections,EFO,22,0
EFO_1001288,Chlamydiaceae Infections,EFO,738,5
EFO_1001289,"Cholecystitis, Acute",EFO,115,0
EFO_1001290,chorea gravidarum,EFO,0,0
EFO_1001291,ciguatera poisoning,EFO,11,0
EFO_1001292,Circoviridae Infections,EFO,0,0
EFO_1001293,collagenous colitis,EFO,80,0
EFO_1001294,lymphocytic colitis,EFO,60,0
EFO_1001295,microscopic colitis,EFO,119,2
EFO_1001296,colon diverticulum,EFO,0,0
EFO_1001297,Coronary-Subclavian Steal Syndrome,EFO,0,0
EFO_1001298,Coxa Vara,EFO,21,0
EFO_1001299,Crush Syndrome,EFO,60,0
EFO_1001300,Cryptogenic Organizing Pneumonia,EFO,184,0
EFO_1001301,Cubital Tunnel Syndrome,EFO,0,0
EFO_1001302,Cytomegalovirus Retinitis,EFO,69,0
EFO_1001303,Deltaretrovirus Infections,EFO,1293,2
EFO_1001304,Dental enamel hypoplasia,EFO,388,13
EFO_1001305,"Dermatitis, Perioral",EFO,19,0
EFO_1001307,dumping syndrome,EFO,35,0
EFO_1001308,"Embolism, Paradoxical",EFO,10,0
EFO_1001309,"Encephalitis, Tick-Borne",EFO,296,0
EFO_1001310,"Encephalitis, Varicella Zoster",EFO,3,0
EFO_1001311,End Stage Liver Disease,EFO,340,0
EFO_1001312,Endometritis,EFO,608,3
EFO_1001313,Enterobacteriaceae Infections,EFO,18,0
EFO_1001314,pseudomembranous enterocolitis,EFO,0,0
EFO_1001315,Enzootic Bovine Leukosis,EFO,0,0
EFO_1001316,Eosinophilia-Myalgia Syndrome,EFO,140,0
EFO_1001317,"Epiphyses, Slipped",EFO,27,0
EFO_1001318,Escherichia coli Infections,EFO,1084,1
EFO_1001319,Euglenozoa Infections,EFO,0,0
EFO_1001320,Exanthema Subitum,EFO,9,0
EFO_1001321,extrinsic allergic alveolitis,EFO,4,0
EFO_1001322,eye foreign body,EFO,0,0
EFO_1001323,"Eye Injuries, Penetrating",EFO,0,0
EFO_1001324,Fascioliasis,EFO,205,0
EFO_1001325,abdominal fibromatosis,EFO,2,0
EFO_1001326,Flavivirus Infections,EFO,361,0
EFO_1001327,Flavobacteriaceae Infections,EFO,0,0
EFO_1001328,fluoride poisoning,EFO,22,0
EFO_1001329,Follicular Cyst,EFO,186,0
EFO_1001330,Foster-Kennedy syndrome,EFO,48,0
EFO_1001331,"Genital neoplasm, female",EFO,12488,215
EFO_1001332,Giant Lymph Node Hyperplasia,EFO,1,0
EFO_1001333,Glycogen Storage Disease Type 2b,EFO,271,0
EFO_1001335,Gynatresia,EFO,0,0
EFO_1001336,Hammer Toe Syndrome,EFO,34,0
EFO_1001337,Hand-Arm Vibration Syndrome,EFO,7,0
EFO_1001339,Heart neoplasm,EFO,223,26
EFO_1001341,Heavy Chain Disease,EFO,337,0
EFO_1001342,Helminthiasis,EFO,2066,51
EFO_1001343,"Hemangioma, Cavernous, Central Nervous System",EFO,1,0
EFO_1001344,Hemarthrosis,EFO,41,0
EFO_1001345,"Hepatitis, Alcoholic",EFO,598,0
EFO_1001346,Hepatopulmonary Syndrome,EFO,103,0
EFO_1001347,Herpes Labialis,EFO,33,0
EFO_1001348,HIV-Associated Lipodystrophy Syndrome,EFO,56,0
EFO_1001349,Human T-lymphotropic virus 2 infectious disease,EFO,53,0
EFO_1001350,Immunoblastic Lymphadenopathy,EFO,3,0
EFO_1001351,infectious arthritis,EFO,300,6
EFO_1001352,Kartagener Syndrome,EFO,36,0
EFO_1001353,Klebsiella Infections,EFO,74,0
EFO_1001354,Kleine-Levin Syndrome,EFO,43,0
EFO_1001355,Laryngopharyngeal Reflux,EFO,31,0
EFO_1001356,"Leiomyoma, Epithelioid",EFO,6,0
EFO_1001357,Lentivirus Infections,EFO,4765,11
EFO_1001358,"Leprosy, Paucibacillary",EFO,1,0
EFO_1001359,Leukocyte-Adhesion Deficiency Syndrome,EFO,11,0
EFO_1001360,"Leukoplakia, Hairy",EFO,34,0
EFO_1001361,localised scleroderma,EFO,31,0
EFO_1001362,Lung Abscess,EFO,133,0
EFO_1001363,"Lupus Vasculitis, Central Nervous System",EFO,0,0
EFO_1001364,Lymphatic Metastasis,EFO,375,0
EFO_1001365,"Lymphoma, AIDS-Related",EFO,70,0
EFO_1001367,Medial Tibial Stress Syndrome,EFO,3,0
EFO_1001368,Mediastinal Cyst,EFO,8,0
EFO_1001369,Meningomyelocele,EFO,21,0
EFO_1001371,"Mixed Tumor, Mesodermal",EFO,1,0
EFO_1001372,Monieziasis,EFO,0,0
EFO_1001373,Multiple Organ Failure,EFO,435,0
EFO_1001374,Mycoplasmatales Infections,EFO,0,0
EFO_1001375,Myocardial Ischemia,EFO,3242,1
EFO_1001376,Necrobiotic Xanthogranuloma,EFO,23,0
EFO_1001377,Neisseriaceae Infections,EFO,0,0
EFO_1001378,neurogenic arthropathy,EFO,17,0
EFO_1001379,neuroleptic malignant syndrome,EFO,36,0
EFO_1001380,Niemann-Pick disease,EFO,519,10
EFO_1001381,Nocturnal Paroxysmal Dystonia,EFO,1,0
EFO_1001382,Obesity Hypoventilation Syndrome,EFO,23,0
EFO_1001383,Opsoclonus-Myoclonus Syndrome,EFO,92,0
EFO_1001384,"Panniculitis, Peritoneal",EFO,0,0
EFO_1001385,"Paralysis, Obstetric",EFO,0,0
EFO_1001386,Pasteurellaceae Infections,EFO,0,0
EFO_1001387,Peliosis Hepatis,EFO,8,0
EFO_1001388,Pelvic Inflammatory Disease,EFO,987,12
EFO_1001389,Peptic ulcer perforation,EFO,3,0
EFO_1001390,Peri-Implantitis,EFO,425,0
EFO_1001391,Periapical Periodontitis,EFO,477,3
EFO_1001392,Perimeningeal Infections,EFO,0,0
EFO_1001393,Periodontal Pocket,EFO,0,0
EFO_1001394,Peritoneal Fibrosis,EFO,414,0
EFO_1001395,Phlebitis,EFO,166,0
EFO_1001396,Pinta,EFO,0,0
EFO_1001397,Piscirickettsiaceae Infections,EFO,0,0
EFO_1001398,Pneumocephalus,EFO,1,0
EFO_1001399,"Pneumonia, Aspiration",EFO,160,1
EFO_1001400,Pneumopericardium,EFO,0,0
EFO_1001401,Pneumovirus Infections,EFO,39,0
EFO_1001402,postencephalitic Parkinson disease,EFO,18,0
EFO_1001403,postpartum thyroiditis,EFO,26,0
EFO_1001404,Postpericardiotomy Syndrome,EFO,19,0
EFO_1001406,Prosthesis-Related Infections,EFO,28,0
EFO_1001407,Puerperal Infection,EFO,20,0
EFO_1001408,Pulmonary Infarction,EFO,97,0
EFO_1001409,Pyomyositis,EFO,36,0
EFO_1001410,Pythiosis,EFO,37,0
EFO_1001411,Radiation Pneumonitis,EFO,195,0
EFO_1001413,Respiratory Syncytial Virus Infection,EFO,1460,1
EFO_1001414,Retrobulbar Hemorrhage,EFO,0,0
EFO_1001415,Retropharyngeal Abscess,EFO,9,0
EFO_1001417,"Rhinitis, Allergic, Perennial",EFO,68,0
EFO_1001418,Salmonella Infections,EFO,1270,0
EFO_1001419,Schistosomiasis japonica,EFO,100,0
EFO_1001420,Schistosomiasis mansoni,EFO,82,0
EFO_1001421,Serratia Infections,EFO,14,0
EFO_1001422,Sertoli Cell-Only Syndrome,EFO,316,0
EFO_1001423,Shaken Baby Syndrome,EFO,4,0
EFO_1001424,skin epithelioid hemangioma,EFO,0,0
EFO_1001425,Skull Fractures,EFO,21,2
EFO_1001426,Spinal Cord Ischemia,EFO,266,0
EFO_1001428,Subacute Combined Degeneration,EFO,13,0
EFO_1001429,Subdural Effusion,EFO,15,0
EFO_1001430,Sublingual Gland Neoplasms,EFO,0,4
EFO_1001431,suppurative thyroiditis,EFO,7,0
EFO_1001432,"Tachycardia, Reciprocating",EFO,0,0
EFO_1001433,Taeniasis,EFO,219,1
EFO_1001434,Tendinopathy,EFO,762,13
EFO_1001435,tenosynovitis,EFO,92,1
EFO_1001436,thyroid nodule,EFO,436,0
EFO_1001437,Tracheal neoplasm,EFO,41,10
EFO_1001438,Trematode Infections,EFO,17,0
EFO_1001440,"Tuberculosis, Avian",EFO,0,0
EFO_1001441,"Tuberculosis, Bovine",EFO,120,0
EFO_1001442,cardiac tuberculosis,EFO,0,0
EFO_1001443,"Tuberculosis, Cutaneous",EFO,29,1
EFO_1001444,Tularemia,EFO,293,1
EFO_1001445,Tungiasis,EFO,3,0
EFO_1001446,Uterine Inversion,EFO,0,0
EFO_1001447,Vaginal neoplasm,EFO,254,25
EFO_1001448,Ventricular Outflow Obstruction,EFO,6,0
EFO_1001449,Vertebrobasilar insufficiency,EFO,5,0
EFO_1001450,Wolff-Parkinson-White Syndrome,EFO,481,0
EFO_1001451,X-Linked Combined Immunodeficiency Diseases,EFO,844,0
EFO_1001452,Yellow Nail Syndrome,EFO,42,0
EFO_1001453,Zoster Sine Herpete,EFO,0,0
EFO_1001454,amnesia,EFO,401,0
EFO_1001455,auditory system disease,EFO,4852,236
EFO_1001456,central nervous system infection,EFO,4162,88
EFO_1001458,diabetic cardiomyopathy,EFO,1170,0
EFO_1001459,diabetic foot,EFO,535,0
EFO_1001461,endothelial dysfunction,EFO,2593,0
EFO_1001462,erysipelas,EFO,95,0
EFO_1001463,gastroenteritis,EFO,7587,37
EFO_1001465,gliosarcoma,EFO,472,0
EFO_1001466,Graves ophthalmopathy,EFO,362,0
EFO_1001467,Hypereosinophilic syndrome,EFO,773,2
EFO_1001469,Mantle cell lymphoma,EFO,2118,2
EFO_1001471,Merkel cell skin cancer,EFO,1651,0
EFO_1001472,Myelitis,EFO,280,7
EFO_1001473,Non-familial restrictive cardiomyopathy,EFO,1159,8
EFO_1001474,pneumococcal pneumonia,EFO,363,0
EFO_1001475,schistosomiasis,EFO,1040,3
EFO_1001476,streptococcal infection,EFO,1098,10
EFO_1001477,Systemic capillary leak syndrome,EFO,37,0
EFO_1001479,Tumor Lysis Syndrome,EFO,238,0
EFO_1001480,metastatic colorectal cancer,EFO,1070,0
EFO_1001481,enterocolitis,EFO,844,3
EFO_1001482,cardiotoxicity,EFO,31,0
EFO_1001483,non-obstructive coronary artery disease,EFO,7,0
EFO_1001484,pain agnosia,EFO,16,0
EFO_1001485,acromegaly,EFO,550,0
EFO_1001486,primary biliary cirrhosis,EFO,1867,0
EFO_1001487,secondary biliary cirrhosis,EFO,29,0
EFO_1001488,influenza A (H1N1),EFO,94,0
EFO_1001489,skin and soft tissue Staphylococcus aureus infection,EFO,26,0
EFO_1001490,late-onset myasthenia gravis,EFO,6,0
EFO_1001491,abortion,EFO,1884,4
EFO_1001492,atrophic macular degeneration,EFO,321,0
EFO_1001493,cardiac embolism,EFO,24,0
EFO_1001494,psoriasis vulgaris,EFO,938,0
EFO_1001495,small artery occlusion,EFO,58,0
EFO_1001496,Autosomal dominant polycystic kidney disease,EFO,1418,4
EFO_1001497,cardiac conduction defect,EFO,161,0
EFO_1001498,disseminated atypical mycobacterial infection,EFO,1,0
EFO_1001499,histiocytic medullary reticulosis,EFO,7,0
EFO_1001500,intellectual disability with language impairment,EFO,18,0
EFO_1001501,"pulmonary fibrosis and/or bone marrow failure, telomere-related, 1",EFO,47,0
EFO_1001502,rasopathy,EFO,1158,18
EFO_1001503,type II diabetes mellitus with acanthosis nigricans,EFO,0,0
EFO_1001504,small vessel stroke,EFO,99,0
EFO_1001505,cystic liver disease,EFO,15,0
EFO_1001506,primary angle closure glaucoma,EFO,162,2
EFO_1001507,asparaginase-induced acute pancreatitis,EFO,3,0
EFO_1001510,specific language impairment,EFO,323,2
EFO_1001511,monogenic diabetes,EFO,1479,22
EFO_1001512,endometrial carcinoma,EFO,4401,13
EFO_1001513,liver neoplasm,EFO,2552,3
EFO_1001514,endometrial endometrioid carcinoma,EFO,267,0
EFO_1001515,ovarian endometrioid carcinoma,EFO,186,0
EFO_1001516,ovarian serous carcinoma,EFO,1089,0
EFO_1001517,renal fibrosis,EFO,2660,0
EFO_1001518,heavy metal poisoning,EFO,216,5
EFO_1001753,abdominal abscess,EFO,24,0
EFO_1001754,Abruptio Placentae,EFO,1893,0
EFO_1001755,accelerated phase myeloid leukemia,EFO,0,0
EFO_1001756,Acrodynia,EFO,2,0
EFO_1001757,Adenomyosis,EFO,738,0
EFO_1001759,alcohol amnestic disorder,EFO,5,0
EFO_1001760,aneurysmal bone cyst,EFO,882,0
EFO_1001761,Angiofibroma,EFO,86,0
EFO_1001762,autonomic dysreflexia,EFO,49,0
EFO_1001763,basal cell neoplasm,EFO,3034,11
EFO_1001764,Birnaviridae Infections,EFO,0,0
EFO_1001765,Bovine mastitis,EFO,232,0
EFO_1001767,brain stem neoplasm,EFO,480,14
EFO_1001768,cadmium poisoning,EFO,33,0
EFO_1001769,carcinoid heart disease,EFO,23,0
EFO_1001770,"Carcinoma, Lewis Lung",EFO,1022,0
EFO_1001771,cardiac edema,EFO,3,0
EFO_1001772,Central Cord Syndrome,EFO,6,0
EFO_1001773,Central Nervous System Helminthiasis,EFO,0,0
EFO_1001774,central nervous system venous angioma,EFO,0,0
EFO_1001775,cerebrospinal fluid otorrhea,EFO,0,0
EFO_1001776,Chilaiditi Syndrome,EFO,1,0
EFO_1001777,chloracne,EFO,2,0
EFO_1001778,chromosome-defective micronuclei,EFO,0,0
EFO_1001779,chronic myelomonocytic leukemia,EFO,857,1
EFO_1001780,Chylothorax,EFO,113,0
EFO_1001781,Commotio Cordis,EFO,2,0
EFO_1001782,dental pulp exposure,EFO,1,0
EFO_1001783,desmoplastic fibroma,EFO,8,0
EFO_1001784,diffuse cutaneous Leishmaniasis,EFO,44,0
EFO_1001785,diffuse esophageal spasm,EFO,1,0
EFO_1001786,erythroplasia,EFO,25,0
EFO_1001787,experimental arthritis,EFO,67,0
EFO_1001788,Eye Burns,EFO,5,0
EFO_1001789,familial apolipoprotein B hypobetalipoproteinemia,EFO,0,0
EFO_1001790,female athlete triad syndrome,EFO,6,0
EFO_1001791,femoral hernia,EFO,11,0
EFO_1001792,femoral neck fracture,EFO,171,0
EFO_1001794,fetomaternal transfusion,EFO,9,0
EFO_1001795,fusariosis,EFO,139,0
EFO_1001796,Glomus Jugulare Tumor,EFO,9,0
EFO_1001797,Hemoglobin SC Disease,EFO,2,0
EFO_1001798,immunoproliferative small intestinal disease,EFO,354,0
EFO_1001799,incomplete abortion,EFO,4,0
EFO_1001800,Intervertebral Disc Displacement,EFO,350,1
EFO_1001801,intracranial subdural hematoma,EFO,13,0
EFO_1001802,isolated noncompaction of the ventricular myocardium,EFO,3,0
EFO_1001803,lingual thyroid,EFO,1,0
EFO_1001804,Livedo reticularis,EFO,35,0
EFO_1001805,lobomycosis,EFO,5,0
EFO_1001806,macrophage activation syndrome,EFO,497,0
EFO_1001807,malacoplakia,EFO,38,0
EFO_1001808,manganese poisoning,EFO,130,0
EFO_1001809,Marchiafava-Bignami Disease,EFO,303,0
EFO_1001810,mercury poisoning,EFO,31,0
EFO_1001811,Monteggia's fracture,EFO,0,0
EFO_1001812,myringosclerosis,EFO,9,0
EFO_1001813,Nasal Septal Perforation,EFO,0,0
EFO_1001814,nephrogenic fibrosing dermopathy,EFO,20,0
EFO_1001815,nervous system heavy metal poisoning,EFO,160,2
EFO_1001816,neutropenic enterocolitis,EFO,4,0
EFO_1001817,ocular posterior capsular rupture,EFO,0,0
EFO_1001818,oral submucous fibrosis,EFO,420,0
EFO_1001819,orbital myositis,EFO,9,0
EFO_1001820,oroficial granulomatosis,EFO,5,0
EFO_1001821,osteoradionecrosis,EFO,26,0
EFO_1001822,Paroxysmal Hemicrania,EFO,6,0
EFO_1001823,Periprosthetic Fractures,EFO,0,0
EFO_1001824,pinguecula,EFO,21,0
EFO_1001825,pleurisy,EFO,253,2
EFO_1001826,Poroma,EFO,89,0
EFO_1001827,post-concussion syndrome,EFO,24,0
EFO_1001828,post-exercise hypotension,EFO,0,0
EFO_1001829,Posterior Leukoencephalopathy Syndrome,EFO,968,0
EFO_1001830,precursor T-cell lymphoblastic leukemia-lymphoma,EFO,28,0
EFO_1001831,pseudolymphoma,EFO,135,0
EFO_1001832,Psoas abscess,EFO,10,0
EFO_1001833,Pubic Symphysis Diastasis,EFO,0,0
EFO_1001834,pulmonary aspergillosis,EFO,127,1
EFO_1001835,pyelocystitis,EFO,0,0
EFO_1001836,pyogenic liver abscess,EFO,24,0
EFO_1001837,rectocele,EFO,15,0
EFO_1001838,renal nutcracker syndrome,EFO,301,0
EFO_1001839,respiratory aspiration,EFO,0,0
EFO_1001840,respiratory paralysis,EFO,15,0
EFO_1001841,sebaceous of Jadassohn nevus,EFO,597,0
EFO_1001842,Serotonin Syndrome,EFO,46,0
EFO_1001843,sinoatrial nodal reentry tachycardia,EFO,2,0
EFO_1001844,skin mastocytoma,EFO,6,0
EFO_1001845,spinal cord compression,EFO,1,0
EFO_1001846,Spinal Osteophytosis,EFO,2,0
EFO_1001847,spinal subdural hematoma,EFO,2,0
EFO_1001848,squamous odontogenic tumor,EFO,6,0
EFO_1001849,staphylococcal skin infections,EFO,1040,15
EFO_1001850,stomach diverticulum,EFO,0,0
EFO_1001851,stomach rupture,EFO,0,0
EFO_1001853,submandibular gland neoplasm,EFO,51,5
EFO_1001854,subphrenic abscess,EFO,0,0
EFO_1001855,Superior Vena Cava Syndrome,EFO,21,0
EFO_1001856,Susac Syndrome,EFO,33,0
EFO_1001857,Takayasu arteritis,EFO,325,0
EFO_1001858,Tarlov Cysts,EFO,3,0
EFO_1001859,testicular hydrocele,EFO,22,0
EFO_1001860,thymus hyperplasia,EFO,2,0
EFO_1001862,urinary bladder fistula,EFO,0,0
EFO_1001863,Uterine Inertia,EFO,2,0
EFO_1001864,uterine prolapse,EFO,87,0
EFO_1001865,ventilator-associated pneumonia,EFO,336,0
EFO_1001867,Zenker diverticulum,EFO,2,0
EFO_1001868,"congenital contractures of the limbs and face, hypotonia, and developmental delay",EFO,8,0
EFO_1001869,dysentery,EFO,397,4
EFO_1001870,late-onset Alzheimers disease,EFO,258,0
EFO_1001871,acquired cold urticaria,EFO,5,0
EFO_1001872,agoraphobia,EFO,89,1
EFO_1001873,AIDS phobia,EFO,0,0
EFO_1001874,amyloidoma,EFO,26,5
EFO_1001875,amyloidosis,EFO,2811,46
EFO_1001876,animal phobia,EFO,4,0
EFO_1001877,anxiety-like behavior,EFO,9,0
EFO_1001878,blood-injection-injury phobia,EFO,0,0
EFO_1001879,cancerophobia,EFO,0,0
EFO_1001881,cold urticaria,EFO,364,3
EFO_1001882,cutaneous nodular amyloidosis,EFO,3,0
EFO_1001883,Dendritic keratitis,EFO,3,0
EFO_1001884,dental phobia,EFO,49,0
EFO_1001885,diffuse alveolar-septal amyloidosis,EFO,1,0
EFO_1001886,Endoplasmic Reticulum Stress,EFO,83,0
EFO_1001887,epicondylitis,EFO,53,1
EFO_1001888,eye infection,EFO,280,0
EFO_1001889,flying phobia,EFO,1,0
EFO_1001890,food allergy,EFO,843,5
EFO_1001892,generalized anxiety disorder,EFO,504,0
EFO_1001893,Hand-foot syndrome,EFO,121,0
EFO_1001896,lateral epicondylitis,EFO,49,0
EFO_1001897,Morvan syndrome,EFO,307,0
EFO_1001899,muscular channelopathy,EFO,1563,12
EFO_1001900,myoclonic epilepsy,EFO,259,0
EFO_1001901,neuroendocrine neoplasm,EFO,6490,122
EFO_1001902,neuromuscular disease,EFO,10181,764
EFO_1001903,nosophobia,EFO,2,2
EFO_1001905,oxidative stress,EFO,14,0
EFO_1001906,panic disorder with agoraphobia,EFO,0,0
EFO_1001907,panic disorder without agoraphobia,EFO,0,0
EFO_1001908,phobic disorder,EFO,348,11
EFO_1001910,pulmonary amyloidosis,EFO,12,3
EFO_1001911,pulmonary nodular amyloidosis,EFO,5,0
EFO_1001916,separation anxiety disorder,EFO,31,0
EFO_1001917,social anxiety disorder,EFO,230,0
EFO_1001918,specific phobia,EFO,75,7
EFO_1001919,Spinal cord injury,EFO,2988,0
EFO_1001922,tracheobronchial amyloidosis,EFO,1,0
EFO_1001925,pneumococcal bacteremia,EFO,40,0
EFO_1001926,pathological gambling,EFO,2,0
EFO_1001927,cutaneous squamous cell carcinoma,EFO,929,0
EFO_1001928,small intestine neuroendocrine tumor,EFO,270,11
EFO_1001929,selective IgA deficiency disease,EFO,651,2
EFO_1001930,idiopathic osteonecrosis of the femoral head,EFO,13,0
EFO_1001931,oropharynx cancer,EFO,1024,9
EFO_1001932,adult acute megakaryoblastic leukemia,EFO,3,0
EFO_1001933,adult acute monocytic leukemia,EFO,51,0
EFO_1001934,adult acute myeloid leukemia,EFO,36,0
EFO_1001935,adult B acute lymphoblastic leukemia,EFO,46,0
EFO_1001936,adult T acute lymphoblastic leukemia,EFO,52,0
EFO_1001937,amelanotic melanoma,EFO,180,1
EFO_1001938,B-cell non-Hodgkins lymphoma,EFO,7607,51
EFO_1001939,Barrett adenocarcinoma,EFO,136,0
EFO_1001940,basaloid squamous cell carcinoma,EFO,86,7
EFO_1001941,bronchioloalveolar carcinoma,EFO,196,0
EFO_1001942,bronchogenic carcinoma,EFO,263,2
EFO_1001943,childhood acute megakaryoblastic leukemia,EFO,0,0
