id_a,id_b,nombre_a,nombre_b,grado_a,grado_b,n_senales,nombre,sinonimo,referencia,externo,vecindario,jaccard,detalle_nombre,detalle_sinonimo,detalle_referencia,detalle_externo,detalle_vecindario,detalle_jaccard,alguno_es_cascara,de_identidad,grado_secundario
EFO_0009017,MONDO_0014295,Autosomal recessive spastic paraplegia type 57,hereditary spastic paraplegia 57,63,17,1,False,True,False,False,False,False,,autosomal recessive spastic paraplegia type 57,,,,,False,True,17
EFO_0009035,MONDO_0014636,Combined oxidative phosphorylation defect type 25,combined oxidative phosphorylation defect type 25,2,29,1,True,False,False,False,False,False,combined oxidative phosphorylation defect type 25,,,,,,False,True,2
EFO_0009060,MONDO_0014867,Spinocerebellar ataxia type 43,spinocerebellar ataxia 43,66,138,1,False,True,False,False,False,False,,spinocerebellar ataxia type 43,,,,,False,True,66
EFO_0009074,MONDO_0002012,methylmalonic aciduria cblb type,methylmalonic acidemia,2,338,1,False,True,False,False,False,False,,methylmalonic aciduria cblB type,,,,,False,True,2
EFO_0009075,MONDO_0014671,"neuropathy, hereditary motor and sensory, type vib","neuropathy, hereditary motor and sensory, type 6B",65,46,1,False,True,False,False,False,False,,"neuropathy, hereditary motor and sensory, type VIB",,,,,False,True,46
EFO_0009076,MONDO_0019497,nonsyndromic deafness,nonsyndromic genetic hearing loss,145,676,1,False,True,False,False,False,False,,nonsyndromic deafness,,,,,False,True,145
EFO_0009079,MONDO_0014606,white-sutton syndrome,intellectual disability-microcephaly-strabismus-behavioral abnormalities syndrome,20,145,1,False,True,False,False,False,False,,WHITE-Sutton syndrome,,,,,False,True,20
EFO_0009093,MONDO_0003878,choroidal melanoma,malignant choroid melanoma,238,59,1,False,True,False,False,False,False,,choroidal melanoma,,,,,False,True,59
EFO_0009094,MONDO_0016333,idiopathic dilated cardiomyopathy,familial dilated cardiomyopathy,319,1793,1,False,True,False,False,False,False,,idiopathic dilated cardiomyopathy,,,,,False,True,319
EFO_0009117,MONDO_0019362,typhus,epidemic louse-borne typhus,332,22,1,False,True,False,False,False,False,,typhus,,,,,False,True,22
EFO_0009118,MONDO_0002480,female reproductive endometrioid cancer,endometrioid tumor,29,1063,1,False,True,False,False,False,False,,female reproductive endometrioid cancer,,,,,False,True,29
EFO_0009139,MONDO_0011724,"glut1 deficiency syndrome 1, autosomal recessive",encephalopathy due to GLUT1 deficiency,3,79,1,False,True,False,False,False,False,,"GLUT1 deficiency syndrome 1, autosomal recessive",,,,,False,True,3
EFO_0009144,MONDO_0013784,Lethal neonatal spasticity-epileptic encephalopathy syndrome,neonatal-onset encephalopathy with rigidity and seizures,40,39,1,False,True,False,False,False,False,,lethal neonatal spasticity-epileptic encephalopathy syndrome,,,,,False,True,39
EFO_0009146,MONDO_1040002,pik3ca related overgrowth spectrum,PIK3CA-related overgrowth spectrum,65,263,1,True,False,False,False,False,False,pik3ca related overgrowth spectrum,,,,,,False,True,65
EFO_0009154,MONDO_0010604,hemophilia b leyden,hemophilia B,2,329,1,False,True,False,False,False,False,,hemophilia B Leyden,,,,,False,True,2
EFO_0009189,MONDO_0004425,hyperthyroidism,hyperthyroidism,2329,34,1,True,False,False,False,False,False,hyperthyroidism,,,,,,True,True,34
EFO_0009296,MONDO_0012041,mutyh-associated polyposis,familial adenomatous polyposis 2,30,79,1,False,True,False,False,False,False,,MUTYH-associated polyposis,,,,,False,True,30
EFO_0009297,MONDO_0010590,fg syndrome,FG syndrome 1,1473,107,1,False,True,False,False,False,False,,FG syndrome,,,,,False,True,107
EFO_0009300,MONDO_0013655,"neurodevelopmental disorder with or without hyperkinetic movements and seizures, autosomal dominant","intellectual disability, autosomal dominant 8",84,41,1,False,True,False,False,False,False,,"neurodevelopmental disorder with or without hyperkinetic movements and seizures, autosomal dominant",,,,,False,True,41
EFO_0009316,MONDO_0019145,protein c deficiency,hereditary thrombophilia due to congenital protein C deficiency,49,13,1,False,True,False,False,False,False,,Protein C Deficiency,,,,,False,True,13
EFO_0009380,MONDO_0016374,facial neuralgia,cranial neuralgia,4,201,1,False,True,False,False,False,False,,facial neuralgia,,,,,False,True,4
EFO_0009387,MONDO_0003620,peripheral nervous system disease,peripheral nervous system disorder,9103,1,1,True,False,False,False,False,False,peripheral nervous system,,,,,,True,True,1
EFO_0009406,MONDO_0002908,glucose metabolism disease,glucose metabolism disease,12885,4,1,True,False,False,False,False,False,glucose metabolism,,,,,,True,True,4
EFO_0009429,MONDO_0020590,Mycobacterium infection,mycobacterial infectious disease,1255,3626,1,False,True,False,False,False,False,,mycobacterium infection,,,,,False,True,1255
EFO_0009448,MONDO_0002771,pulmonary fibrosis,pulmonary fibrosis,4201,2,1,True,False,False,False,False,False,pulmonary fibrosis,,,,,,True,True,2
EFO_0009450,MONDO_0003799,conjunctivitis,conjunctivitis,2663,6,1,True,False,False,False,False,False,conjunctivitis,,,,,,True,True,6
EFO_0009483,MONDO_0002657,breast disease,breast disorder,15780,1,1,True,False,False,False,False,False,breast,,,,,,True,True,1
EFO_0009491,MONDO_0013065,adrenocortical insufficiency,premature ovarian failure 7,1639,193,1,False,True,False,False,False,False,,adrenocortical insufficiency,,,,,False,True,193
EFO_0009551,MONDO_0002869,heart valve disease,heart valve disorder,2072,1,1,True,False,False,False,False,False,heart valve,,,,,,True,True,1
EFO_0009556,MONDO_0024301,mineral metabolism disease,acquired mineral metabolism disease,3297,2,1,False,True,False,False,False,False,,mineral metabolism disease,,,,,False,True,2
EFO_0009562,MONDO_0001824,polyneuropathy,polyneuropathy,823,8,1,True,False,False,False,False,False,polyneuropathy,,,,,,True,True,8
EFO_0009606,MONDO_0003004,macular degeneration,macular degeneration,3850,2,1,True,False,False,False,False,False,macular degeneration,,,,,,True,True,2
EFO_0009607,MONDO_0021156,pituitary gland disease,hypophysitis,3765,291,1,False,True,False,False,False,False,,pituitary gland,,,,,False,True,291
EFO_0009608,MONDO_0004298,stomach disease,stomach disorder,11040,1,1,True,False,False,False,False,False,stomach,,,,,,True,True,1
EFO_0009626,MONDO_0001561,pyloric stenosis,pyloric stenosis,218,1,1,True,False,False,False,False,False,pyloric stenosis,,,,,,True,True,1
EFO_0009657,MONDO_0002258,acute pharyngitis,pharyngitis,54,327,1,False,True,False,False,False,False,,acute pharyngitis,,,,,False,True,54
EFO_0009661,MONDO_0003781,bronchitis,bronchitis,743,8,1,True,False,False,False,False,False,bronchitis,,,,,,True,True,8
EFO_0009662,MONDO_0001209,common wart,common wart,299,1,1,True,False,False,False,False,False,common wart,,,,,,True,True,1
EFO_0009682,MONDO_0024575,pregnancy disorder,pregnancy disorder,9032,14,1,True,False,False,False,False,False,pregnancy,,,,,,True,True,14
EFO_0009686,MONDO_0021113,respiratory failure,respiratory failure,3560,3,1,True,False,False,False,False,False,respiratory failure,,,,,,True,True,3
EFO_0009687,MONDO_0003117,somatoform disorder,somatoform disorder,43,1,1,True,False,False,False,False,False,somatoform,,,,,,True,True,1
EFO_0009689,MONDO_0001730,urethral disease,urethral syndrome,377,10,1,True,False,False,False,False,False,urethral,,,,,,False,True,10
EFO_0009690,MONDO_0002118,urinary system disease,urinary system disorder,15392,2,1,True,False,False,False,False,False,urinary system,,,,,,True,True,2
EFO_0009759,MONDO_0004979,Chronic Obstructive Asthma,asthma,319,3648,1,False,True,False,False,False,False,,chronic obstructive asthma,,,,,False,True,319
EFO_0009948,MONDO_0000409,chorioamnionitis,chorioamnionitis,580,2,1,True,False,False,False,False,False,chorioamnionitis,,,,,,True,True,2
EFO_0010263,MONDO_0018794,"gastrointestinal ulceration, recurrent, with dysfunctional platelets",cytosolic phospholipase-A2 alpha deficiency associated bleeding disorder,40,13,1,False,True,False,False,False,False,,"GASTROINTESTINAL ULCERATION, RECURRENT, WITH DYSFUNCTIONAL PLATELETS",,,,,False,True,13
EFO_0010638,MONDO_0004784,atopic asthma,allergic asthma,531,1660,1,False,True,False,False,False,False,,atopic asthma,,,,,False,True,531
EFO_0010642,MONDO_0700092,Neurodevelopmental disorder,neurodevelopmental disorder,7033,7,1,True,False,False,False,False,False,neurodevelopmental,,,,,,True,True,7
EFO_0010698,MONDO_0001539,retinal break,retinal perforation,4,22,1,False,True,False,False,False,False,,retinal break,,,,,False,True,4
EFO_0010831,MONDO_0003120,testicular mixed germ cell tumor,mixed testicular germ cell cancer,138,3,1,False,True,False,False,False,False,,testicular mixed germ cell tumor,,,,,False,True,3
EFO_0010955,MONDO_0014489,"muscular dystrophy-dystroglycanopathy (limb-girdle), type c, 12",limb-girdle muscular dystrophy due to POMK deficiency,19,18,1,False,True,False,False,False,False,,"muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 12",,,,,False,True,18
EFO_0010956,MONDO_0013936,"peroxisome biogenesis disorder, complementation group 7",peroxisome biogenesis disorder 6A (Zellweger),21,38,1,False,True,False,False,False,False,,"peroxisome biogenesis disorder, complementation group 7",,,,,False,True,21
EFO_0020027,MONDO_0012104,susceptibility to partial acquired lipodystrophy,acquired partial lipodystrophy,160,71,1,False,True,False,False,False,False,,susceptibility to partial acquired lipodystrophy,,,,,False,True,71
EFO_0022485,MONDO_0008192,paragangliomas with sensorineural hearing loss,paragangliomas 1,40,46,1,False,True,False,False,False,False,,paragangliomas with sensorineural hearing loss,,,,,False,True,40
EFO_0022494,MONDO_0100344,antenatal Bartter syndrome,Bartter disease type 1,5,110,1,False,True,False,False,False,False,,antenatal Bartter syndrome,,,,,False,True,5
EFO_0022911,MONDO_0015356,hereditary cancer,hereditary neoplastic syndrome,255,5674,1,False,True,False,False,False,False,,hereditary cancer syndrome,,,,,False,True,255
EFO_0022913,MONDO_0009136,autosomal recessive dyskeratosis congenita,"dyskeratosis congenita, autosomal recessive 1",4,33,1,False,True,False,False,False,False,,autosomal recessive dyskeratosis congenita,,,,,False,True,4
EFO_0600095,MONDO_0002233,primary dental caries,enamel caries,4,38,1,False,True,False,False,False,False,,primary dental caries,,,,,False,True,4
EFO_0700020,Orphanet_122,Birt-Hogg-Dube syndrome,Birt-Hogg-Dubé syndrome,138,88,1,True,False,False,False,False,False,birt hogg dube,,,,,,False,True,88
EFO_0700022,MONDO_0019148,lysosomal acid lipase deficiency,Wolman disease,383,169,1,False,True,False,False,False,False,,lysosomal acid lipase deficiency,,,,,False,True,169
EFO_0700025,Orphanet_98676,autosomal recessive optic atrophy,Autosomal recessive isolated optic atrophy,9,16,1,False,False,True,False,False,False,,,Orphanet:98676,,,,False,True,9
EFO_0700098,MONDO_0000733,congenital cornea plana,cornea plana,4,182,1,False,True,False,False,False,False,,congenital cornea plana,,,,,False,True,4
EFO_0700101,MONDO_0009635,intractable diarrhea of infancy,microvillus inclusion disease,3,202,1,False,True,False,False,False,False,,intractable diarrhea of infancy,,,,,False,True,3
EFO_0700103,Orphanet_77258,trichorhinophalangeal syndrome type I or III,Trichorhinophalangeal syndrome type 1 and 3,3,157,1,False,False,True,False,False,False,,,Orphanet:77258,,,,False,True,3
EFO_0700127,Orphanet_98914,presynaptic congenital myasthenic syndrome,Presynaptic congenital myasthenic syndromes,7,104,1,False,False,True,False,False,False,,,Orphanet:98914,,,,False,True,7
EFO_0700128,Orphanet_98915,synaptic congenital myasthenic syndrome,Synaptic congenital myasthenic syndromes,4,37,1,False,False,True,False,False,False,,,Orphanet:98915,,,,False,True,4
EFO_0700130,MONDO_0800448,ovarioleukodystrophy,leukoencephalopathy with vanishing white matter,12,144,1,False,True,False,False,False,False,,ovarioleukodystrophy,,,,,False,True,12
EFO_0700131,Orphanet_99878,primary parathyroid hyperplasia,Primary parathyroids hyperplasia,9,11,1,False,False,True,False,False,False,,,Orphanet:99878,,,,False,True,9
EFO_0700133,MONDO_0016002,kyphoscoliotic Ehlers-Danlos syndrome,"Ehlers-Danlos syndrome, kyphoscoliotic type 1",13,80,1,False,True,False,False,False,False,,kyphoscoliotic Ehlers-Danlos syndrome,,,,,False,True,13
EFO_0700136,MONDO_0032766,apolipoprotein A-I deficiency,"hypoalphalipoproteinemia, primary, 2",19,181,1,False,True,False,False,False,False,,Apolipoprotein A-I Deficiency,,,,,False,True,19
EFO_1000028,MONDO_0003478,ependymoma,childhood ependymoma,2535,80,1,False,True,False,False,False,False,,ependymoma,,,,,False,True,80
EFO_1000028,MONDO_0024498,ependymoma,glioma susceptibility 1,2535,16,1,False,True,False,False,False,False,,ependymoma,,,,,False,True,16
EFO_1000036,MONDO_0024306,lactic acidosis,acquired lactic acidosis,662,2,1,False,True,False,False,False,False,,lactic acidosis,,,,,False,True,2
EFO_1000049,MONDO_0006052,pulmonary tuberculosis,pulmonary tuberculosis,2002,4,1,True,False,False,False,False,False,pulmonary tuberculosis,,,,,,True,True,4
EFO_1000052,MONDO_0021657,sex cord-stromal tumor,ovarian sex cord-stromal tumor,756,71,1,False,True,False,False,False,False,,sex cord stromal tumor,,,,,False,True,71
EFO_1000072,MONDO_0017795,Adenomatoid Odontogenic Tumor,ameloblastoma,83,682,1,False,True,False,False,False,False,,adenomatoid odontogenic tumor,,,,,False,True,83
EFO_1000082,MONDO_0020635,Anaplastic (Malignant) Meningioma,anaplastic meningioma,292,120,1,False,True,False,False,False,False,,anaplastic (malignant) meningioma,,,,,False,True,120
EFO_1000090,MONDO_0018017,Appendix Goblet Cell Carcinoid,goblet cell carcinoma,75,208,1,False,True,False,False,False,False,,appendix goblet cell carcinoid,,,,,False,True,75
EFO_1000111,MONDO_0002513,Benign Kidney Neoplasm,kidney benign neoplasm,5,384,1,False,True,False,False,False,False,,benign kidney neoplasm,,,,,False,True,5
EFO_1000118,MONDO_0021467,Benign Renal Pelvis Neoplasm,benign neoplasm of renal pelvis,3,3,1,False,True,False,False,False,False,,benign renal pelvis neoplasm,,,,,False,True,3
EFO_1000118,EFO_1000409,Benign Renal Pelvis Neoplasm,Ossifying Renal Tumor of Infancy,3,3,1,False,False,False,False,True,False,,,,,8fc5176e34e8e3ef9ca83ec344d5f64eb5750783,,False,False,3
EFO_1000142,MONDO_0003153,Brain Stem Glioma,adult brainstem glioma,473,2,1,False,True,False,False,False,False,,brain stem glioma,,,,,False,True,2
EFO_1000210,MONDO_0045059,Cribriform Carcinoma,cribriform carcinoma of breast,337,23,1,False,True,False,False,False,False,,cribriform carcinoma,,,,,False,True,23
EFO_1000213,MONDO_0002385,Cystic Nephroma,benign cystic nephroma,25,2,1,False,True,False,False,False,False,,cystic nephroma,,,,,False,True,2
EFO_1000240,MONDO_0016266,Endometrial Squamous Cell Carcinoma,squamous cell carcinoma of the corpus uteri,58,3,1,False,True,False,False,False,False,,endometrial squamous cell carcinoma,,,,,False,True,3
EFO_1000242,MONDO_0016267,Endometrial Undifferentiated Carcinoma,undifferentiated carcinoma of the corpus uteri,88,3,1,False,True,False,False,False,False,,endometrial undifferentiated carcinoma,,,,,False,True,3
EFO_1000298,MONDO_0009273,Hydatidiform Mole,"hydatidiform mole, recurrent, 1",807,8,1,False,True,False,False,False,False,,hydatidiform mole,,,,,False,True,8
EFO_1000298,MONDO_0018944,Hydatidiform Mole,gestational trophoblastic neoplasm,807,776,1,False,True,False,False,False,False,,hydatidiform mole,,,,,False,True,776
EFO_1000334,MONDO_0011705,Lung Lymphangioleiomyomatosis,lymphangioleiomyomatosis,59,565,1,False,True,False,False,False,False,,lung lymphangioleiomyomatosis,,,,,False,True,59
EFO_1000377,MONDO_0002368,Micropapillary Serous Carcinoma,papillary serous cystadenocarcinoma,3,166,1,False,True,False,False,False,False,,micropapillary serous carcinoma,,,,,False,True,3
EFO_1000419,MONDO_0003760,Ovarian Germ Cell Tumor,pediatric ovarian germ cell tumor,407,27,1,False,True,False,False,False,False,,ovarian germ cell tumor,,,,,False,True,27
EFO_1000430,MONDO_0021657,Ovarian Sex Cord Tumor with Annular Tubules,ovarian sex cord-stromal tumor,1,71,1,False,True,False,False,False,False,,ovarian sex cord tumor with annular tubules,,,,,False,True,1
EFO_1000454,MONDO_0000380,Paranasal Sinus Adenoid Cystic Carcinoma,paranasal sinus carcinoma,8,93,1,False,True,False,False,False,False,,paranasal sinus adenoid cystic carcinoma,,,,,False,True,8
EFO_1000466,MONDO_0008231,Penile Fibromatosis,Peyronie disease,28,294,1,False,True,False,False,False,False,,penile fibromatosis,,,,,False,True,28
EFO_1000475,MONDO_0003957,Pineoblastoma,adult pineoblastoma,127,2,1,False,True,False,False,False,False,,pineoblastoma,,,,,False,True,2
EFO_1000493,MONDO_0003222,Primary Melanocytic Lesion of Meninges,central nervous system melanocytic neoplasm,5,33,1,False,True,False,False,False,False,,primary melanocytic lesion of meninges,,,,,False,True,5
EFO_1000494,MONDO_0003195,Primary Peritoneal Serous Adenocarcinoma,peritoneal serous adenocarcinoma,30,34,1,False,True,False,False,False,False,,primary peritoneal serous adenocarcinoma,,,,,False,True,30
EFO_1000553,MONDO_0024498,Subependymoma,glioma susceptibility 1,179,16,1,False,True,False,False,False,False,,subependymoma,,,,,False,True,16
EFO_1000562,MONDO_0024686,Tenosynovial Giant Cell Tumor,"tenosynovial giant cell tumor, diffuse type",122,37,1,False,True,False,False,False,False,,Tenosynovial Giant Cell Tumor,,,,,False,True,37
EFO_1000566,MONDO_0010108,Testicular Germ Cell Tumor,testicular germ cell tumor,1971,1,1,True,False,False,False,False,False,testicular germ cell tumor,,,,,,True,True,1
EFO_1000566,MONDO_0003758,Testicular Germ Cell Tumor,childhood testicular germ cell tumor,1971,235,1,False,True,False,False,False,False,,testicular germ cell tumor,,,,,False,True,235
EFO_1000601,MONDO_0006474,Transitional Cell Carcinoma,transitional cell carcinoma,4892,1,1,True,False,False,False,False,False,transitional cell carcinoma,,,,,,True,True,1
EFO_1000613,MONDO_0016259,Uterine Carcinosarcoma,carcinosarcoma of the corpus uteri,1231,4,1,False,True,False,False,False,False,,uterine carcinosarcoma,,,,,False,True,4
EFO_1000632,MONDO_0006497,cerebral palsy,cerebral palsy,580,3,1,True,False,False,False,False,False,cerebral palsy,,,,,,True,True,3
EFO_1000636,MONDO_0002406,inflammatory skin disease,dermatitis,5354,7987,1,False,True,False,False,False,False,,inflammatory skin disease,,,,,False,True,5354
EFO_1000638,MONDO_0016227,Isaacs syndrome,hereditary episodic ataxia,88,451,1,False,True,False,False,False,False,,Isaacs syndrome,,,,,False,True,88
EFO_1000642,MONDO_0006507,hemochromatosis,hereditary hemochromatosis,388,969,1,False,True,False,False,False,False,,hemochromatosis,,,,,False,True,388
EFO_1000643,MONDO_0100062,infantile epileptic encephalopathy,developmental and epileptic encephalopathy,115,3510,1,False,True,False,False,False,False,,infantile epileptic encephalopathy,,,,,False,True,115
EFO_1000654,MONDO_0010159,childhood cancer,mismatch repair cancer syndrome 1,2853,382,1,False,True,False,False,False,False,,childhood cancer syndrome,,,,,False,True,382
EFO_1000660,MONDO_0043003,acanthosis nigricans,familial acanthosis nigricans,1493,5,1,False,True,False,False,False,False,,acanthosis nigricans,,,,,False,True,5
EFO_1000668,MONDO_0006525,allergic contact dermatitis,allergic contact dermatitis,430,4,1,True,False,False,False,False,False,allergic contact dermatitis,,,,,,True,True,4
EFO_1000681,MONDO_0018883,congenital generalized lipodystrophy,Berardinelli-Seip congenital lipodystrophy,191,273,1,False,True,False,False,False,False,,congenital generalized lipodystrophy,,,,,False,True,191
EFO_1000697,MONDO_0006547,exanthem,exanthem,548,5,1,True,False,False,False,False,False,exanthem,,,,,,True,True,5
EFO_1000718,MONDO_0006564,irritant dermatitis,irritant dermatitis,132,3,1,True,False,False,False,False,False,irritant dermatitis,,,,,,True,True,3
EFO_1000720,MONDO_0006566,keratosis,keratosis,5719,1,1,True,False,False,False,False,False,keratosis,,,,,,True,True,1
EFO_1000744,MONDO_0006589,occupational dermatitis,occupational dermatitis,7,1,1,True,False,False,False,False,False,occupational dermatitis,,,,,,True,True,1
EFO_1000843,MONDO_0017362,brachial plexus neuritis,neuralgic amyotrophy,12,11,1,False,True,False,False,False,False,,brachial plexus neuritis,,,,,False,True,11
EFO_1000851,MONDO_0006688,byssinosis,byssinosis,14,2,1,True,False,False,False,False,False,byssinosis,,,,,,True,True,2
EFO_1000858,MONDO_0002913,cerebellum cancer,cerebellar neoplasm,11,2686,1,False,True,False,False,False,False,,cerebellum cancer,,,,,False,True,11
EFO_1000858,MONDO_0021317,cerebellum cancer,cancer of cerebellum,11,12,1,False,True,False,False,False,False,,cerebellum cancer,,,,,False,True,11
EFO_1000892,MONDO_0006722,dental fluorosis,dental fluorosis,298,3,1,True,False,False,False,False,False,dental fluorosis,,,,,,True,True,3
EFO_1000906,MONDO_0006733,dry eye syndrome,dry eye syndrome,2584,3,1,True,False,False,False,False,False,dry eye,,,,,,True,True,3
EFO_1000910,MONDO_0006736,dysplasia of cervix,dysplasia of cervix,2374,3,1,True,False,False,False,False,False,dysplasia of cervix,,,,,,True,True,3
EFO_1000912,MONDO_0002805,eccrine acrospiroma,hidradenoma,60,126,1,False,True,False,False,False,False,,eccrine acrospiroma,,,,,False,True,60
EFO_1000941,MONDO_0002471,frozen shoulder,bursitis,653,89,1,False,True,False,False,False,False,,frozen shoulder,,,,,False,True,89
EFO_1000952,MONDO_0010598,glycogen storage disease VIII,glycogen storage disease IXa1,3,207,1,False,True,False,False,False,False,,glycogen storage disease VIII,,,,,False,True,3
EFO_1000956,MONDO_0018935,hairy cell leukemia,hairy cell leukemia,698,2,1,True,False,False,False,False,False,hairy cell leukemia,,,,,,True,True,2
EFO_1000968,MONDO_0020366,hydrophthalmos,congenital glaucoma,1,450,1,False,True,False,False,False,False,,hydrophthalmos,,,,,False,True,1
EFO_1001002,MONDO_0018477,kernicterus,bilirubin encephalopathy,46,52,1,False,True,False,False,False,False,,kernicterus,,,,,False,True,46
EFO_1001013,MONDO_0019472,lethal midline granuloma,extranodal nasal NK/T cell lymphoma,22,1004,1,False,True,False,False,False,False,,lethal midline granuloma,,,,,False,True,22
EFO_1001017,MONDO_0016358,limited scleroderma,limited cutaneous systemic sclerosis,38,27,1,False,True,False,False,False,False,,limited scleroderma,,,,,False,True,27
EFO_1001019,MONDO_0021333,lip cancer,carcinoma of lip,97,79,1,False,True,False,False,False,False,,lip cancer,,,,,False,True,79
EFO_1001041,MONDO_0003041,mesenchymal chondrosarcoma,pediatric mesenchymal chondrosarcoma,127,2,1,False,True,False,False,False,False,,mesenchymal chondrosarcoma,,,,,False,True,2
EFO_1001094,MONDO_0001325,penile neoplasm,penile cancer,620,374,1,False,True,False,False,False,False,,penile neoplasm,,,,,False,True,374
EFO_1001100,MONDO_0002087,peritoneal neoplasm,peritoneum cancer,1263,834,1,False,True,False,False,False,False,,peritoneal neoplasm,,,,,False,True,834
EFO_1001103,MONDO_0009934,persistent fetal circulation syndrome,alveolar capillary dysplasia with misalignment of pulmonary veins,262,150,1,False,True,False,False,False,False,,persistent fetal circulation,,,,,False,True,150
EFO_1001106,MONDO_0024686,pigmented villonodular synovitis,"tenosynovial giant cell tumor, diffuse type",27,37,1,False,True,False,False,False,False,,pigmented villonodular synovitis,,,,,False,True,27
EFO_1001109,Orphanet_631,pituitary dwarfism,Non-acquired isolated growth hormone deficiency,154,444,1,False,False,False,True,False,False,,,,C0013338,,,False,True,154
EFO_1001119,MONDO_0001280,posterior uveitis,choroiditis,1073,110,1,False,True,False,False,False,False,,Posterior Uveitis,,,,,False,True,110
EFO_1001121,MONDO_0006920,prediabetes syndrome,prediabetes syndrome,976,4,1,True,False,False,False,False,False,prediabetes,,,,,,True,True,4
EFO_1001138,MONDO_0006936,pulmonary valve stenosis,pulmonary valve stenosis,61,4,1,True,False,False,False,False,False,pulmonary valve stenosis,,,,,,True,True,4
EFO_1001151,MONDO_0009297,renal glycosuria,familial renal glucosuria,4,87,1,False,True,False,False,False,False,,Renal Glycosuria,,,,,False,True,4
EFO_1001158,MONDO_0006952,retinopathy of prematurity,retinopathy of prematurity,874,1,1,True,False,False,False,False,False,retinopathy of prematurity,,,,,,True,True,1
EFO_1001175,MONDO_0006966,secondary Parkinson disease,secondary Parkinson disease,39,1,1,True,False,False,False,False,False,secondary parkinson,,,,,,True,True,1
EFO_1001176,MONDO_0010576,sensorineural hearing loss,X-linked mixed hearing loss with perilymphatic gusher,1309,18,1,False,True,False,False,False,False,,sensorineural hearing loss,,,,,False,True,18
EFO_1001210,MONDO_0006995,tethered spinal cord syndrome,tethered spinal cord syndrome,41,10,1,True,False,False,False,False,False,tethered spinal cord,,,,,,True,True,10
EFO_1001214,MONDO_0021337,tonsil cancer,tonsil carcinoma,242,218,1,False,True,False,False,False,False,,tonsil cancer,,,,,False,True,218
EFO_1001275,MONDO_0037872,Bordetella Infections,bordetellosis,28,558,1,False,True,False,False,False,False,,Bordetella Infections,,,,,False,True,28
EFO_1001279,MONDO_0008853,Brown-Sequard Syndrome,Barber-Say syndrome,4,68,1,False,True,False,False,False,False,,Brown Séquard Syndrome,,,,,False,True,4
EFO_1001311,MONDO_0100193,End Stage Liver Disease,chronic liver failure,343,363,1,False,True,False,False,False,False,,end stage liver disease,,,,,False,True,343
EFO_1001321,MONDO_0017853,extrinsic allergic alveolitis,hypersensitivity pneumonitis,6,552,1,False,True,False,False,False,False,,extrinsic allergic alveolitis,,,,,False,True,6
EFO_1001332,MONDO_0015564,Giant Lymph Node Hyperplasia,Castleman disease,3,398,1,False,True,False,False,False,False,,giant lymph node hyperplasia,,,,,False,True,3
EFO_1001346,MONDO_0019312,Hepatopulmonary Syndrome,Hermansky-Pudlak syndrome,111,515,1,False,True,False,False,False,False,,Hepatopulmonary Syndrome,,,,,False,True,111
EFO_1001352,MONDO_0016575,Kartagener Syndrome,primary ciliary dyskinesia,37,2103,1,False,True,False,False,False,False,,Kartagener syndrome,,,,,False,True,37
EFO_1001359,MONDO_0017570,Leukocyte-Adhesion Deficiency Syndrome,leukocyte adhesion deficiency,15,575,1,True,False,False,False,False,False,leukocyte adhesion deficiency,,,,,,False,True,15
EFO_1001359,MONDO_0007293,Leukocyte-Adhesion Deficiency Syndrome,leukocyte adhesion deficiency 1,15,87,1,False,True,False,False,False,False,,leukocyte adhesion deficiency,,,,,False,True,15
EFO_1001369,MONDO_0017069,Meningomyelocele,spina bifida cystica,22,174,1,False,True,False,False,False,False,,meningomyelocele,,,,,False,True,22
EFO_1001369,MONDO_0019773,Meningomyelocele,myelomeningocele,22,133,1,False,True,False,False,False,False,,meningomyelocele,,,,,False,True,22
EFO_1001375,MONDO_0024644,Myocardial Ischemia,myocardial ischemia,3405,24,1,True,False,False,False,False,False,myocardial ischemia,,,,,,True,True,24
EFO_1001419,MONDO_0008412,Schistosomiasis japonica,intestinal schistosomiasis,101,44,1,False,True,False,False,False,False,,schistosomiasis japonica,,,,,False,True,44
EFO_1001437,MONDO_0001407,Tracheal neoplasm,tracheal cancer,45,35,1,False,True,False,False,False,False,,tracheal neoplasm,,,,,False,True,35
EFO_1001437,MONDO_0002318,Tracheal neoplasm,trachea leiomyoma,45,3,1,False,True,False,False,False,False,,tracheal neoplasm,,,,,False,True,3
EFO_1001443,MONDO_0021948,"Tuberculosis, Cutaneous",cutaneous tuberculosis,33,9,1,False,True,False,False,False,False,,"Tuberculosis, Cutaneous",,,,,False,True,9
EFO_1001454,MONDO_0001152,amnesia,amnestic disorder,411,16,1,False,True,False,False,False,False,,amnesia,,,,,False,True,16
EFO_1001513,MONDO_0024477,liver neoplasm,liver and intrahepatic bile duct neoplasm,2566,13759,1,False,True,False,False,False,False,,liver neoplasm,,,,,False,True,2566
EFO_1001757,MONDO_0010888,Adenomyosis,adenomyosis,747,149,1,True,False,False,False,False,False,adenomyosis,,,,,,False,True,149
EFO_1001767,MONDO_0002914,brain stem neoplasm,childhood brain stem neoplasm,487,443,1,False,True,False,False,False,False,,brain stem neoplasm,,,,,False,True,443
